image_id,year,image_path,mean_brightness,mean_red,mean_green,mean_blue
00132,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/6162_alvin-record_547240_Meny, 1890/0001.jpg",0.7002735704193619,0.7541314101349302,0.7285776693892764,0.6181116317338792
00133,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/6168_alvin-record_547327_Meny, Publicistklubben, 1890/0001.jpg",0.5649864132411124,0.6403369234377727,0.5970638464028044,0.4575584698827603
00134,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/6168_alvin-record_547327_Meny, Publicistklubben, 1890/0002.jpg",0.5931564786636592,0.6637790463228993,0.6239556752167448,0.4917347144513332
00135,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7133_alvin-record_548269_Meny, 1890/0001.jpg",0.5706952560471892,0.6383173453582313,0.6025939692225865,0.4711744535607498
00136,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7133_alvin-record_548269_Meny, 1890/0002.jpg",0.6623450080323581,0.7141467722937621,0.6988965627539875,0.5739916890493244
00137,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7133_alvin-record_548269_Meny, 1890/0003.jpg",0.724680511062856,0.8035607970344569,0.7583309146026831,0.6121498215514276
00138,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7140_alvin-record_548012_Meny, P.B., 1890/0001.jpg",0.6697966777290626,0.7257988045761783,0.696379237836439,0.5872119907745706
00139,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7140_alvin-record_548012_Meny, P.B., 1890/0002.jpg",0.7199116625816994,0.7819376361655772,0.7483979032392277,0.629399448340293
00140,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7142_alvin-record_548163_Meny, Lidingöbro Ridklubben, 1890/0001.jpg",0.6492598255006344,0.7054253534952064,0.6814076840041914,0.5609464390025052
00141,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7142_alvin-record_548163_Meny, Lidingöbro Ridklubben, 1890/0002.jpg",0.7737067873073803,0.8386416290968943,0.8053303046431468,0.6771484281821
00142,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7146_alvin-record_548195_Meny, 1890/0001.jpg",0.5799109524762286,0.6632660653547133,0.6101736230206368,0.4662931690533356
00143,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7146_alvin-record_548195_Meny, 1890/0002.jpg",0.6287714010236447,0.7071752676254325,0.6572654673082469,0.5218734681372549
00144,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7427_alvin-record_548399_Meny, 1890/0001.jpg",0.728362475620065,0.809858045909838,0.7607450210033435,0.6144843599470134
00145,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7445_alvin-record_548405_Meny, Östermalmskällaren, 1890/0001.jpg",0.6081470667469574,0.701852277369281,0.6267253484547555,0.4958635744168357
00146,1890,"data/MA_Menyer/menus_by_year_swedish_only/1890/7445_alvin-record_548405_Meny, Östermalmskällaren, 1890/0002.jpg",0.7319253836951448,0.7952071953781511,0.7596300332633054,0.6409389224439775
00147,1891,"data/MA_Menyer/menus_by_year_swedish_only/1891/0664_alvin-record_541595_Meny, Hotel Continental, 1891/0001.jpg",0.8848308127504476,0.9610542133520076,0.912154966153128,0.7812832587462069
00148,1891,"data/MA_Menyer/menus_by_year_swedish_only/1891/0664_alvin-record_541595_Meny, Hotel Continental, 1891/0002.jpg",0.899681248302981,0.9738129881960202,0.9287843600904753,0.7964463966224471
00149,1891,"data/MA_Menyer/menus_by_year_swedish_only/1891/0690_alvin-record_541570_Meny, Börsen, 1891/0001.jpg",0.5906336863416284,0.6903629126048437,0.6104833656196189,0.47105478080042207
00150,1891,"data/MA_Menyer/menus_by_year_swedish_only/1891/0690_alvin-record_541570_Meny, Börsen, 1891/0002.jpg",0.7602339858866115,0.8743341821501973,0.7814878943787147,0.6248798811309226
00151,1891,"data/MA_Menyer/menus_by_year_swedish_only/1891/0711_alvin-record_541919_Meny, Menu, 1891/0001.jpg",0.7639176983530155,0.8604211926247772,0.7809866240530302,0.6503452783812388
00152,1891,"data/MA_Menyer/menus_by_year_swedish_only/1891/0711_alvin-record_541919_Meny, Menu, 1891/0002.jpg",0.8689600363701352,0.9633598014845142,0.8959624972147953,0.7475578104110963
00153,1891,"data/MA_Menyer/menus_by_year_swedish_only/1891/7148_alvin-record_548064_Meny, Hotel Rydberg, 1891/0001.jpg",0.7138208460314722,0.7624349744479902,0.7433781751336898,0.6356493885127366
00154,1892,"data/MA_Menyer/menus_by_year_swedish_only/1892/0777_alvin-record_541889_Meny, 1892/0001.jpg",0.8381170687972159,0.9256213593391904,0.8648174497071558,0.7239123973453018
00155,1892,"data/MA_Menyer/menus_by_year_swedish_only/1892/0777_alvin-record_541889_Meny, 1892/0002.jpg",0.8550957789672242,0.9340076232698962,0.8856109203791812,0.7456687932525952
00156,1892,"data/MA_Menyer/menus_by_year_swedish_only/1892/0777_alvin-record_541889_Meny, 1892/0003.jpg",0.7684998620660385,0.8479185964158391,0.7940582227209065,0.66352276706137
00157,1892,"data/MA_Menyer/menus_by_year_swedish_only/1892/7149_alvin-record_548297_Meny, 1892/0001.jpg",0.6139367331621998,0.690632681974417,0.6434384154919364,0.507739102020246
00158,1892,"data/MA_Menyer/menus_by_year_swedish_only/1892/7204_alvin-record_548156_Meny, 1892/0001.jpg",0.6331430775046336,0.713853869439567,0.6640413054214224,0.5215340576529118
00159,1892,"data/MA_Menyer/menus_by_year_swedish_only/1892/7204_alvin-record_548156_Meny, 1892/0002.jpg",0.7262596730086693,0.8080385065747366,0.7580914626607319,0.6126490497905394
00160,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0183_alvin-record_541129_Meny, Sundby, 1893/0001.jpg",0.5483581486611265,0.6039786846178915,0.5673990540641465,0.4736967073013415
00161,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0183_alvin-record_541129_Meny, Sundby, 1893/0002.jpg",0.5506242837123275,0.6071454588779956,0.5701755046636711,0.47455188759531586
00162,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0709_alvin-record_541855_Meny, Menu, 1893/0001.jpg",0.7728509523240638,0.8457394706113579,0.7989698223039217,0.673843564056912
00163,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0709_alvin-record_541855_Meny, Menu, 1893/0002.jpg",0.9202752551819994,0.9850651812415218,0.9567898130164016,0.8189707712880749
00164,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0771_alvin-record_541960_Meny, Grand hotel, 1893/0001.jpg",0.6648423474083726,0.7594170583581534,0.6944628397244975,0.5406471441424672
00165,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0771_alvin-record_541960_Meny, Grand hotel, 1893/0002.jpg",0.706282429042149,0.781516945539511,0.729214560447673,0.608115781139263
00166,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0771_alvin-record_541960_Meny, Grand hotel, 1893/0003.jpg",0.7405622150949969,0.8204159812385917,0.7684354621165282,0.6328352019298711
00167,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0771_alvin-record_541960_Meny, Grand hotel, 1893/0004.jpg",0.731783145141842,0.8066968471311718,0.7561405779367469,0.632512010357607
00168,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0771_alvin-record_541960_Meny, Grand hotel, 1893/0005.jpg",0.7758588231167889,0.8582554636437908,0.800246007099178,0.6690749986073975
00169,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0776_alvin-record_541841_Meny, Kongliga Universitetet, 1893/0001.jpg",0.7961838353129713,0.8782611001131223,0.8191659203745602,0.6911244854512318
00170,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0776_alvin-record_541841_Meny, Kongliga Universitetet, 1893/0002.jpg",0.7874058922614185,0.855669806985294,0.811472626159839,0.6950752436391223
00171,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0776_alvin-record_541841_Meny, Kongliga Universitetet, 1893/0003.jpg",0.862925065395842,0.9337249129065575,0.8884298906877292,0.7666203925932391
00172,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0776_alvin-record_541841_Meny, Kongliga Universitetet, 1893/0004.jpg",0.8193381771995226,0.8902819361277444,0.8445396660722672,0.7231929293985558
00173,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/0776_alvin-record_541841_Meny, Kongliga Universitetet, 1893/0005.jpg",0.8504683995224055,0.9297731504234085,0.8751608849677406,0.7464711631760674
00174,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/6201_alvin-record_547297_Meny, Grand Restaurant Saltsjöbaden, 1893/0001.jpg",0.70954439889126,0.7914976543653739,0.7346546495175357,0.6024808927908702
00175,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/6202_alvin-record_547223_Meny, Grand Restaurant Saltsjöbaden, 1893/0001.jpg",0.6952371060482273,0.7692563038472965,0.7188958054812834,0.5975592088161022
00176,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/7150_alvin-record_548162_Meny, Djurgårdsbrunns Värdshus, 1893/0001.jpg",0.6916595687283448,0.7600172288418379,0.7200558207093077,0.5949056566338884
00177,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/7151_alvin-record_548259_Meny, Grand Hotel, 1893/0001.jpg",0.5606369381877223,0.6300220471891288,0.5926345712335568,0.4592541961404815
00178,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/7151_alvin-record_548259_Meny, Grand Hotel, 1893/0002.jpg",0.7210471384865629,0.7940482504368818,0.7426162595891831,0.6264769054336237
00179,1893,"data/MA_Menyer/menus_by_year_swedish_only/1893/7151_alvin-record_548259_Meny, Grand Hotel, 1893/0003.jpg",0.6804986161395608,0.7469283430377227,0.7095139174007166,0.5850535879802429
00180,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/1431_alvin-record_542404_Meny, Hasselbacken, 1894/0001.jpg",0.7704214741792687,0.8609133956891581,0.7930067211729462,0.6573443056757017
00181,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/1431_alvin-record_542404_Meny, Hasselbacken, 1894/0002.jpg",0.786827577122054,0.8765600799562496,0.8110199062320367,0.6729027451778758
00182,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/1438_alvin-record_542568_Meny, 1894/0001.jpg",0.7752738876526487,0.8587862406475749,0.7973034982907636,0.6697319240196079
00183,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/1438_alvin-record_542568_Meny, 1894/0002.jpg",0.8370822325142178,0.9222055441494781,0.8616958914247519,0.7273452619684236
00184,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/4859_alvin-record_545683_Meny, 1894/0001.jpg",0.8312205484754838,0.8699169554803148,0.8490497607145626,0.774694929231574
00185,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/4859_alvin-record_545683_Meny, 1894/0002.jpg",0.8771440186651585,0.9202047114392317,0.9001298362209256,0.811097508335318
00186,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/4859_alvin-record_545683_Meny, 1894/0003.jpg",0.9452856197526437,0.9783096641857963,0.966670714271481,0.8908764808006537
00187,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/4859_alvin-record_545683_Meny, 1894/0004.jpg",0.9116188891367049,0.9562055130271286,0.9329389611152682,0.8457121932677182
00188,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/6034_alvin-record_546929_Meny, 1894/0001.jpg",0.7713701031007641,0.849180274788487,0.800228327938318,0.6647017065754874
00189,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/6152_alvin-record_547256_Meny, 1894/0001.jpg",0.7538712370702952,0.8237321237492047,0.7852139998698594,0.6526675875918214
00190,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/7152_alvin-record_548016_Meny, P.B., 1894/0001.jpg",0.7433748399837641,0.7746425978831021,0.7717359615024353,0.683745960565755
00191,1894,"data/MA_Menyer/menus_by_year_swedish_only/1894/7152_alvin-record_548016_Meny, P.B., 1894/0002.jpg",0.7514795038385724,0.7992179962262683,0.7824823957360721,0.6727381195533769
00192,1895,"data/MA_Menyer/menus_by_year_swedish_only/1895/6220_alvin-record_547197_Meny, Grand Hotel, 1895/0001.jpg",0.6455149715973119,0.6926471788754686,0.6763384830813203,0.5675592528351466
00193,1895,"data/MA_Menyer/menus_by_year_swedish_only/1895/6220_alvin-record_547197_Meny, Grand Hotel, 1895/0002.jpg",0.7761403804983062,0.8374712449608798,0.8048923633474071,0.6860575331866323
00194,1895,"data/MA_Menyer/menus_by_year_swedish_only/1895/6220_alvin-record_547197_Meny, Grand Hotel, 1895/0003.jpg",0.7619346685506485,0.8269026991711509,0.7909576123430444,0.6679436941377498
00195,1895,"data/MA_Menyer/menus_by_year_swedish_only/1895/6221_alvin-record_547278_Meny, Hasselbacken, 1895/0001.jpg",0.6946934836839267,0.7686285912018528,0.7205120635430547,0.5949397963068723
00196,1895,"data/MA_Menyer/menus_by_year_swedish_only/1895/6222_alvin-record_547329_Meny, Hasselbacken, 1895/0001.jpg",0.7615111953146521,0.8388362421117874,0.7903148711591917,0.6553824726729771
00197,1895,"data/MA_Menyer/menus_by_year_swedish_only/1895/7154_alvin-record_548232_Meny, Orsa Lantbruksmöte, 1895/0001.jpg",0.6488969609168642,0.7065795990224998,0.675918530207068,0.5641927535210248
00198,1895,"data/MA_Menyer/menus_by_year_swedish_only/1895/7155_alvin-record_548276_Meny, Orsa Lantbruksmöte, 1895/0001.jpg",0.6048705152980818,0.6764806722430096,0.6335297788679081,0.5046010947833275
00199,1895,"data/MA_Menyer/menus_by_year_swedish_only/1895/7158_alvin-record_548109_Meny, Opera-Källaren, 1895/0001.jpg",0.749968742590359,0.8136743636729138,0.7775515662692523,0.6586802978289108
00200,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/0637_alvin-record_541676_Meny, Alphyddan, 1896/0001.jpg",0.7845389718387356,0.8723448531198194,0.8064729463213857,0.6747991160750014
00201,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/0637_alvin-record_541676_Meny, Alphyddan, 1896/0002.jpg",0.8647757269330735,0.9569099999283339,0.8909471166938999,0.7464700641769866
00202,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/0662_alvin-record_541488_Meny, Hotel Rydberg, 1896/0001.jpg",0.9023327459766495,0.9636329151947091,0.9333323705704349,0.8100329521648044
00203,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/0662_alvin-record_541488_Meny, Hotel Rydberg, 1896/0002.jpg",0.9016475916329857,0.9701777472827571,0.9348733461002786,0.7998916815159212
00204,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/1433_alvin-record_542529_Meny, 1896/0001.jpg",0.7180500868209821,0.7837069967715182,0.7397128243291274,0.6307304393623008
00205,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/1433_alvin-record_542529_Meny, 1896/0002.jpg",0.7240903817420361,0.7852896324633457,0.7477296920081846,0.6392518207545781
00206,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/6004_alvin-record_547080_Meny, 1896/0001.jpg",0.49230615990688514,0.5182755002686005,0.49499416633091586,0.46364881312113876
00207,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/6015_alvin-record_547069_Meny, S_t Johannis-Logen, 1896/0001.jpg",0.778843839047306,0.8553851980960068,0.7994673741257174,0.6816789449201937
00208,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/6015_alvin-record_547069_Meny, S_t Johannis-Logen, 1896/0002.jpg",0.826876908831206,0.8895354754737466,0.8523067642535203,0.7387884867663508
00209,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/6223_alvin-record_547109_Meny, A.B., 1896/0001.jpg",0.4281013710171569,0.4977510531556373,0.4484096966911764,0.33814336320465693
00210,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/6223_alvin-record_547109_Meny, A.B., 1896/0002.jpg",0.7587531633588395,0.8287872037153277,0.7807843230661167,0.6666879632950742
00211,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/6223_alvin-record_547109_Meny, A.B., 1896/0003.jpg",0.7419013325266816,0.807918082185406,0.7697257577872921,0.6480601576073468
00212,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7156_alvin-record_548061_Meny, Malmö Industriutställnings Restaurant, 1896/0001.jpg",0.7320565609505295,0.7895157861097025,0.7600989812232364,0.6465549155186501
00213,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7156_alvin-record_548061_Meny, Malmö Industriutställnings Restaurant, 1896/0002.jpg",0.8907964773925902,0.9567057181301917,0.9155390258589029,0.800144688188676
00214,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7157_alvin-record_548187_Meny, Frimurarehotellet, 1896/0001.jpg",0.6602469303637852,0.7098973356424564,0.6876217362950003,0.5832217191538996
00215,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7157_alvin-record_548187_Meny, Frimurarehotellet, 1896/0002.jpg",0.6853296462867778,0.7325085070435942,0.7153729862697507,0.608107445546989
00216,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7160_alvin-record_548072_Meny, Restaurant Opera Boulevarden, 1896/0001.jpg",0.738400307726002,0.7841524415677416,0.7714110809045003,0.6596374007057643
00217,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7160_alvin-record_548072_Meny, Restaurant Opera Boulevarden, 1896/0002.jpg",0.7249524271514162,0.7635929251508295,0.7491901552287583,0.6620742010746606
00218,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7160_alvin-record_548072_Meny, Restaurant Opera Boulevarden, 1896/0003.jpg",0.7226830307636066,0.756373377053524,0.749617149318436,0.6620585659188601
00219,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7162_alvin-record_548204_Meny, S_t Joh_s Logen Orion, 1896/0001.jpg",0.7392779836119231,0.7338211031695288,0.7678239842132505,0.7161888634529898
00220,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7162_alvin-record_548204_Meny, S_t Joh_s Logen Orion, 1896/0002.jpg",0.7806258305669315,0.7690239901340282,0.8110815726607098,0.7617719289060562
00221,1896,"data/MA_Menyer/menus_by_year_swedish_only/1896/7162_alvin-record_548204_Meny, S_t Joh_s Logen Orion, 1896/0003.jpg",0.7532704711116218,0.7472620107613357,0.7826709463082107,0.7298784562653186
00222,1897,"data/MA_Menyer/menus_by_year_swedish_only/1897/0616_alvin-record_541654_Meny, Sancta Giertrudz Gille, 1897/0001.jpg",0.8165556304043357,0.8838247901062599,0.8391947539885519,0.7266473471181951
00223,1897,"data/MA_Menyer/menus_by_year_swedish_only/1897/0616_alvin-record_541654_Meny, Sancta Giertrudz Gille, 1897/0002.jpg",0.8259150454054935,0.9044085912207562,0.8562853139698248,0.7170512310258995
00224,1897,"data/MA_Menyer/menus_by_year_swedish_only/1897/0691_alvin-record_541621_Meny, Klubbhuset, invigningsmiddag, 1897/0001.jpg",0.8569257644810885,0.9432456183286924,0.8817658026598215,0.7457658724547511
00225,1897,"data/MA_Menyer/menus_by_year_swedish_only/1897/0691_alvin-record_541621_Meny, Klubbhuset, invigningsmiddag, 1897/0002.jpg",0.8936599146870287,0.9661934978318252,0.9204832044997486,0.7943030417295124
00226,1897,"data/MA_Menyer/menus_by_year_swedish_only/1897/0691_alvin-record_541621_Meny, Klubbhuset, invigningsmiddag, 1897/0003.jpg",0.8833635993653149,0.9665051846962822,0.9098613323296679,0.7737242810699948
00227,1897,"data/MA_Menyer/menus_by_year_swedish_only/1897/1408_alvin-record_542419_Meny, Djurgårdsbrunns Wärdshus, 1897/0001.jpg",0.7872836203729396,0.8799615492816625,0.8055885773137871,0.6763007345233691
00228,1897,"data/MA_Menyer/menus_by_year_swedish_only/1897/1408_alvin-record_542419_Meny, Djurgårdsbrunns Wärdshus, 1897/0002.jpg",0.8583318191892952,0.9399461721794395,0.8845116837152842,0.7505376016731614
